bet_type,data_status,payout_per_100_yen,payout_popularity,race_date,race_id,source_url,winning_selection
複勝,PASS_HTML,350,5,2026-08-30,pw01sde1004202603040520260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040520260830%2F27,9
複勝,PASS_HTML,200,2,2026-08-30,pw01sde1004202603040520260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040520260830%2F27,11
枠連,PASS_HTML,3760,17,2026-08-30,pw01sde1004202603040520260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040520260830%2F27,2-5
ワイド,PASS_HTML,5090,47,2026-08-30,pw01sde1004202603040520260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040520260830%2F27,4-9
ワイド,PASS_HTML,3220,30,2026-08-30,pw01sde1004202603040520260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040520260830%2F27,4-11
ワイド,PASS_HTML,970,10,2026-08-30,pw01sde1004202603040520260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040520260830%2F27,9-11
馬連,PASS_HTML,20690,46,2026-08-30,pw01sde1004202603040520260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040520260830%2F27,4-9
馬単,PASS_HTML,40740,96,2026-08-30,pw01sde1004202603040520260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040520260830%2F27,4-9
3連複,PASS_HTML,34450,96,2026-08-30,pw01sde1004202603040520260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040520260830%2F27,4-9-11
3連単,PASS_HTML,293860,719,2026-08-30,pw01sde1004202603040520260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040520260830%2F27,4-9-11
単勝,QUARANTINED_HTML:track_condition,190,1,2026-08-30,pw01sde1004202603040620260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040620260830%2FDC,2
複勝,QUARANTINED_HTML:track_condition,110,1,2026-08-30,pw01sde1004202603040620260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040620260830%2FDC,2
複勝,QUARANTINED_HTML:track_condition,360,7,2026-08-30,pw01sde1004202603040620260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040620260830%2FDC,7
複勝,QUARANTINED_HTML:track_condition,290,6,2026-08-30,pw01sde1004202603040620260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040620260830%2FDC,9
枠連,QUARANTINED_HTML:track_condition,1020,5,2026-08-30,pw01sde1004202603040620260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040620260830%2FDC,2-4
ワイド,QUARANTINED_HTML:track_condition,760,7,2026-08-30,pw01sde1004202603040620260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040620260830%2FDC,2-7
ワイド,QUARANTINED_HTML:track_condition,570,5,2026-08-30,pw01sde1004202603040620260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040620260830%2FDC,2-9
ワイド,QUARANTINED_HTML:track_condition,2450,24,2026-08-30,pw01sde1004202603040620260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040620260830%2FDC,7-9
馬連,QUARANTINED_HTML:track_condition,1820,7,2026-08-30,pw01sde1004202603040620260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040620260830%2FDC,2-7
馬単,QUARANTINED_HTML:track_condition,2550,9,2026-08-30,pw01sde1004202603040620260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040620260830%2FDC,2-7
3連複,QUARANTINED_HTML:track_condition,5720,18,2026-08-30,pw01sde1004202603040620260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040620260830%2FDC,2-7-9
3連単,QUARANTINED_HTML:track_condition,17910,51,2026-08-30,pw01sde1004202603040620260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040620260830%2FDC,2-7-9
単勝,PASS_HTML,900,5,2026-08-30,pw01sde1004202603040720260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040720260830%2F91,1
複勝,PASS_HTML,220,5,2026-08-30,pw01sde1004202603040720260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040720260830%2F91,1
複勝,PASS_HTML,540,7,2026-08-30,pw01sde1004202603040720260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040720260830%2F91,2
複勝,PASS_HTML,150,1,2026-08-30,pw01sde1004202603040720260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040720260830%2F91,7
枠連,PASS_HTML,7080,20,2026-08-30,pw01sde1004202603040720260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040720260830%2F91,1-2
ワイド,PASS_HTML,2120,20,2026-08-30,pw01sde1004202603040720260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040720260830%2F91,1-2
ワイド,PASS_HTML,510,7,2026-08-30,pw01sde1004202603040720260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040720260830%2F91,1-7
ワイド,PASS_HTML,1450,12,2026-08-30,pw01sde1004202603040720260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040720260830%2F91,2-7
馬連,PASS_HTML,8100,21,2026-08-30,pw01sde1004202603040720260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040720260830%2F91,1-2
馬単,PASS_HTML,15780,42,2026-08-30,pw01sde1004202603040720260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040720260830%2F91,1-2
3連複,PASS_HTML,7090,20,2026-08-30,pw01sde1004202603040720260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040720260830%2F91,1-2-7
3連単,PASS_HTML,70040,206,2026-08-30,pw01sde1004202603040720260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040720260830%2F91,1-2-7
単勝,PASS_HTML,350,2,2026-08-30,pw01sde1004202603040820260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040820260830%2F46,5
複勝,PASS_HTML,130,2,2026-08-30,pw01sde1004202603040820260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040820260830%2F46,5
複勝,PASS_HTML,150,3,2026-08-30,pw01sde1004202603040820260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040820260830%2F46,3
複勝,PASS_HTML,120,1,2026-08-30,pw01sde1004202603040820260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040820260830%2F46,8
枠連,PASS_HTML,920,3,2026-08-30,pw01sde1004202603040820260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040820260830%2F46,3-5
ワイド,PASS_HTML,400,3,2026-08-30,pw01sde1004202603040820260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040820260830%2F46,3-5
ワイド,PASS_HTML,220,1,2026-08-30,pw01sde1004202603040820260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040820260830%2F46,5-8
ワイド,PASS_HTML,290,2,2026-08-30,pw01sde1004202603040820260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040820260830%2F46,3-8
馬連,PASS_HTML,930,3,2026-08-30,pw01sde1004202603040820260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040820260830%2F46,3-5
馬単,PASS_HTML,1770,6,2026-08-30,pw01sde1004202603040820260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040820260830%2F46,5-3
3連複,PASS_HTML,810,1,2026-08-30,pw01sde1004202603040820260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040820260830%2F46,3-5-8
3連単,PASS_HTML,4200,6,2026-08-30,pw01sde1004202603040820260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040820260830%2F46,5-3-8
単勝,PASS_HTML,290,1,2026-08-30,pw01sde1004202603040920260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040920260830%2FFB,18
複勝,PASS_HTML,180,2,2026-08-30,pw01sde1004202603040920260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040920260830%2FFB,18
複勝,PASS_HTML,690,8,2026-08-30,pw01sde1004202603040920260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040920260830%2FFB,17
複勝,PASS_HTML,260,4,2026-08-30,pw01sde1004202603040920260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040920260830%2FFB,11
枠連,PASS_HTML,730,3,2026-08-30,pw01sde1004202603040920260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040920260830%2FFB,8-8
ワイド,PASS_HTML,1460,16,2026-08-30,pw01sde1004202603040920260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040920260830%2FFB,17-18
ワイド,PASS_HTML,950,8,2026-08-30,pw01sde1004202603040920260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040920260830%2FFB,11-18
ワイド,PASS_HTML,3950,37,2026-08-30,pw01sde1004202603040920260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040920260830%2FFB,11-17
馬連,PASS_HTML,3350,12,2026-08-30,pw01sde1004202603040920260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040920260830%2FFB,17-18
馬単,PASS_HTML,4320,14,2026-08-30,pw01sde1004202603040920260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040920260830%2FFB,18-17
3連複,PASS_HTML,13720,39,2026-08-30,pw01sde1004202603040920260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040920260830%2FFB,11-17-18
3連単,PASS_HTML,56060,161,2026-08-30,pw01sde1004202603040920260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603040920260830%2FFB,18-17-11
単勝,QUARANTINED_HTML:track_condition,610,3,2026-08-30,pw01sde1004202603041020260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041020260830%2FF0,5
複勝,QUARANTINED_HTML:track_condition,200,3,2026-08-30,pw01sde1004202603041020260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041020260830%2FF0,5
複勝,QUARANTINED_HTML:track_condition,130,1,2026-08-30,pw01sde1004202603041020260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041020260830%2FF0,10
複勝,QUARANTINED_HTML:track_condition,390,8,2026-08-30,pw01sde1004202603041020260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041020260830%2FF0,4
枠連,QUARANTINED_HTML:track_condition,480,2,2026-08-30,pw01sde1004202603041020260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041020260830%2FF0,3-6
ワイド,QUARANTINED_HTML:track_condition,310,2,2026-08-30,pw01sde1004202603041020260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041020260830%2FF0,5-10
ワイド,QUARANTINED_HTML:track_condition,1700,19,2026-08-30,pw01sde1004202603041020260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041020260830%2FF0,4-5
ワイド,QUARANTINED_HTML:track_condition,910,11,2026-08-30,pw01sde1004202603041020260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041020260830%2FF0,4-10
馬連,QUARANTINED_HTML:track_condition,490,2,2026-08-30,pw01sde1004202603041020260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041020260830%2FF0,5-10
馬単,QUARANTINED_HTML:track_condition,1300,4,2026-08-30,pw01sde1004202603041020260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041020260830%2FF0,5-10
3連複,QUARANTINED_HTML:track_condition,4240,13,2026-08-30,pw01sde1004202603041020260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041020260830%2FF0,4-5-10
3連単,QUARANTINED_HTML:track_condition,17710,50,2026-08-30,pw01sde1004202603041020260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041020260830%2FF0,5-10-4
単勝,PASS_HTML,230,1,2026-08-30,pw01sde1004202603041120260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041120260830%2FA5,10
複勝,PASS_HTML,120,1,2026-08-30,pw01sde1004202603041120260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041120260830%2FA5,10
複勝,PASS_HTML,150,3,2026-08-30,pw01sde1004202603041120260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041120260830%2FA5,8
複勝,PASS_HTML,150,2,2026-08-30,pw01sde1004202603041120260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041120260830%2FA5,11
枠連,PASS_HTML,530,2,2026-08-30,pw01sde1004202603041120260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041120260830%2FA5,5-6
ワイド,PASS_HTML,250,2,2026-08-30,pw01sde1004202603041120260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041120260830%2FA5,8-10
ワイド,PASS_HTML,240,1,2026-08-30,pw01sde1004202603041120260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041120260830%2FA5,10-11
ワイド,PASS_HTML,540,7,2026-08-30,pw01sde1004202603041120260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041120260830%2FA5,8-11
馬連,PASS_HTML,470,1,2026-08-30,pw01sde1004202603041120260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041120260830%2FA5,8-10
馬単,PASS_HTML,810,2,2026-08-30,pw01sde1004202603041120260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041120260830%2FA5,10-8
3連複,PASS_HTML,1180,3,2026-08-30,pw01sde1004202603041120260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041120260830%2FA5,8-10-11
3連単,PASS_HTML,3930,2,2026-08-30,pw01sde1004202603041120260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041120260830%2FA5,10-8-11
単勝,QUARANTINED_HTML:track_condition,250,1,2026-08-30,pw01sde1004202603041220260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041220260830%2F5A,6
複勝,QUARANTINED_HTML:track_condition,110,1,2026-08-30,pw01sde1004202603041220260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041220260830%2F5A,6
複勝,QUARANTINED_HTML:track_condition,120,2,2026-08-30,pw01sde1004202603041220260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041220260830%2F5A,8
複勝,QUARANTINED_HTML:track_condition,170,3,2026-08-30,pw01sde1004202603041220260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041220260830%2F5A,14
枠連,QUARANTINED_HTML:track_condition,360,1,2026-08-30,pw01sde1004202603041220260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041220260830%2F5A,4-5
ワイド,QUARANTINED_HTML:track_condition,220,1,2026-08-30,pw01sde1004202603041220260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041220260830%2F5A,6-8
ワイド,QUARANTINED_HTML:track_condition,480,7,2026-08-30,pw01sde1004202603041220260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041220260830%2F5A,6-14
ワイド,QUARANTINED_HTML:track_condition,330,3,2026-08-30,pw01sde1004202603041220260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041220260830%2F5A,8-14
馬連,QUARANTINED_HTML:track_condition,390,1,2026-08-30,pw01sde1004202603041220260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041220260830%2F5A,6-8
馬単,QUARANTINED_HTML:track_condition,630,1,2026-08-30,pw01sde1004202603041220260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041220260830%2F5A,6-8
3連複,QUARANTINED_HTML:track_condition,820,1,2026-08-30,pw01sde1004202603041220260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041220260830%2F5A,6-8-14
3連単,QUARANTINED_HTML:track_condition,3160,3,2026-08-30,pw01sde1004202603041220260830,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202603041220260830%2F5A,6-8-14
単勝,PASS_HTML,440,2,2026-08-29,pw01sde1007202603030120260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030120260829%2F09,7
複勝,PASS_HTML,130,2,2026-08-29,pw01sde1007202603030120260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030120260829%2F09,7
複勝,PASS_HTML,110,1,2026-08-29,pw01sde1007202603030120260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030120260829%2F09,1
複勝,PASS_HTML,390,7,2026-08-29,pw01sde1007202603030120260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030120260829%2F09,8
枠連,PASS_HTML,370,1,2026-08-29,pw01sde1007202603030120260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030120260829%2F09,1-6
ワイド,PASS_HTML,230,1,2026-08-29,pw01sde1007202603030120260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030120260829%2F09,1-7
ワイド,PASS_HTML,1230,17,2026-08-29,pw01sde1007202603030120260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030120260829%2F09,7-8
ワイド,PASS_HTML,810,10,2026-08-29,pw01sde1007202603030120260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030120260829%2F09,1-8
馬連,PASS_HTML,480,2,2026-08-29,pw01sde1007202603030120260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030120260829%2F09,1-7
馬単,PASS_HTML,1210,4,2026-08-29,pw01sde1007202603030120260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030120260829%2F09,7-1
3連複,PASS_HTML,2240,7,2026-08-29,pw01sde1007202603030120260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030120260829%2F09,1-7-8
3連単,PASS_HTML,11760,32,2026-08-29,pw01sde1007202603030120260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030120260829%2F09,7-1-8
単勝,QUARANTINED_HTML:track_condition,140,1,2026-08-29,pw01sde1007202603030220260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030220260829%2FBE,7
複勝,QUARANTINED_HTML:track_condition,110,1,2026-08-29,pw01sde1007202603030220260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030220260829%2FBE,7
複勝,QUARANTINED_HTML:track_condition,180,3,2026-08-29,pw01sde1007202603030220260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030220260829%2FBE,11
複勝,QUARANTINED_HTML:track_condition,200,5,2026-08-29,pw01sde1007202603030220260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030220260829%2FBE,2
枠連,QUARANTINED_HTML:track_condition,430,2,2026-08-29,pw01sde1007202603030220260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030220260829%2FBE,6-8
ワイド,QUARANTINED_HTML:track_condition,260,2,2026-08-29,pw01sde1007202603030220260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030220260829%2FBE,7-11
ワイド,QUARANTINED_HTML:track_condition,330,4,2026-08-29,pw01sde1007202603030220260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030220260829%2FBE,2-7
ワイド,QUARANTINED_HTML:track_condition,1050,12,2026-08-29,pw01sde1007202603030220260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030220260829%2FBE,2-11
馬連,QUARANTINED_HTML:track_condition,620,3,2026-08-29,pw01sde1007202603030220260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030220260829%2FBE,7-11
馬単,QUARANTINED_HTML:track_condition,690,2,2026-08-29,pw01sde1007202603030220260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030220260829%2FBE,7-11
3連複,QUARANTINED_HTML:track_condition,1680,6,2026-08-29,pw01sde1007202603030220260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030220260829%2FBE,2-7-11
3連単,QUARANTINED_HTML:track_condition,3750,7,2026-08-29,pw01sde1007202603030220260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030220260829%2FBE,7-11-2
単勝,PASS_HTML,790,4,2026-08-29,pw01sde1007202603030320260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030320260829%2F73,5
複勝,PASS_HTML,260,4,2026-08-29,pw01sde1007202603030320260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030320260829%2F73,5
複勝,PASS_HTML,210,3,2026-08-29,pw01sde1007202603030320260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030320260829%2F73,8
複勝,PASS_HTML,2830,12,2026-08-29,pw01sde1007202603030320260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030320260829%2F73,2
枠連,PASS_HTML,880,4,2026-08-29,pw01sde1007202603030320260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030320260829%2F73,5-6
ワイド,PASS_HTML,610,7,2026-08-29,pw01sde1007202603030320260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030320260829%2F73,5-8
ワイド,PASS_HTML,8240,46,2026-08-29,pw01sde1007202603030320260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030320260829%2F73,2-5
ワイド,PASS_HTML,4270,31,2026-08-29,pw01sde1007202603030320260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030320260829%2F73,2-8
馬連,PASS_HTML,1400,6,2026-08-29,pw01sde1007202603030320260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030320260829%2F73,5-8
馬単,PASS_HTML,3500,14,2026-08-29,pw01sde1007202603030320260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030320260829%2F73,5-8
3連複,PASS_HTML,28280,64,2026-08-29,pw01sde1007202603030320260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030320260829%2F73,2-5-8
3連単,PASS_HTML,162030,315,2026-08-29,pw01sde1007202603030320260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030320260829%2F73,5-8-2
単勝,PASS_HTML,170,1,2026-08-29,pw01sde1007202603030420260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030420260829%2F28,13
複勝,PASS_HTML,110,1,2026-08-29,pw01sde1007202603030420260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030420260829%2F28,13
複勝,PASS_HTML,230,4,2026-08-29,pw01sde1007202603030420260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030420260829%2F28,7
複勝,PASS_HTML,1150,11,2026-08-29,pw01sde1007202603030420260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030420260829%2F28,10
枠連,PASS_HTML,290,1,2026-08-29,pw01sde1007202603030420260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030420260829%2F28,4-7
ワイド,PASS_HTML,470,3,2026-08-29,pw01sde1007202603030420260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030420260829%2F28,7-13
ワイド,PASS_HTML,2100,21,2026-08-29,pw01sde1007202603030420260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030420260829%2F28,10-13
ワイド,PASS_HTML,7900,51,2026-08-29,pw01sde1007202603030420260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030420260829%2F28,7-10
馬連,PASS_HTML,910,3,2026-08-29,pw01sde1007202603030420260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030420260829%2F28,7-13
馬単,PASS_HTML,1100,3,2026-08-29,pw01sde1007202603030420260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030420260829%2F28,13-7
3連複,PASS_HTML,14590,42,2026-08-29,pw01sde1007202603030420260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030420260829%2F28,7-10-13
3連単,PASS_HTML,32030,88,2026-08-29,pw01sde1007202603030420260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030420260829%2F28,13-7-10
単勝,PASS_HTML,270,1,2026-08-29,pw01sde1007202603030520260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030520260829%2FDD,10
複勝,PASS_HTML,110,1,2026-08-29,pw01sde1007202603030520260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030520260829%2FDD,10
複勝,PASS_HTML,150,2,2026-08-29,pw01sde1007202603030520260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030520260829%2FDD,4
複勝,PASS_HTML,200,6,2026-08-29,pw01sde1007202603030520260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030520260829%2FDD,8
枠連,PASS_HTML,360,1,2026-08-29,pw01sde1007202603030520260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030520260829%2FDD,4-7
ワイド,PASS_HTML,210,1,2026-08-29,pw01sde1007202603030520260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030520260829%2FDD,4-10
ワイド,PASS_HTML,370,4,2026-08-29,pw01sde1007202603030520260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030520260829%2FDD,8-10
ワイド,PASS_HTML,570,8,2026-08-29,pw01sde1007202603030520260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030520260829%2FDD,4-8
馬連,PASS_HTML,480,1,2026-08-29,pw01sde1007202603030520260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030520260829%2FDD,4-10
馬単,PASS_HTML,840,1,2026-08-29,pw01sde1007202603030520260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030520260829%2FDD,10-4
3連複,PASS_HTML,1490,3,2026-08-29,pw01sde1007202603030520260829,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030520260829%2FDD,4-8-10
